r2 607540 6e0000 4fe232 910000 510df5 170000 4fd0d4 740000 r1 190000 8e0000 740000 9b0000 910000 fd0000 2b0000 3f0000
r2 52895a 4b0000 82c867 6c0000 58663c 610000 7340d1 440000 r1 010000 050000 eb0000 b80000 210000 ac0000 000000 9b0000
r2 7d467a 4b0000 5d7863 6c0000 75ae49 740000 5b68d6 470000 r1 2c0000 010000 050000 880000 ac0000 000000 440000 170000
r2 8fb699 930000 547abf 880000 8794e7 470000 64ff36 770000 r1 9d0000 2c0000 010000 9b0000 000000 440000 470000 b80000
r2 840682 9c0000 59102f 2c0000 7ddd42 530000 65aa79 550000 r1 390000 9d0000 2c0000 170000 440000 470000 530000 770000
r2 7ce3fb 9d0000 84ba9f 440000 60f3c4 6e0000 6206c6 690000 r1 550000 390000 9d0000 b80000 470000 530000 c00000 e90000
r2 87b45f 550000 936ea0 470000 65e6c9 590000 746d8e 690000 r1 1f0000 550000 390000 770000 530000 c00000 220000 690000
r2 618da9 920000 829aae 770000 674f80 630000 a71cda c70000 r1 d60000 1f0000 550000 e90000 c00000 220000 200000 c70000
r2 5bd5fc 500000 789b3f 550000 635712 7f0000 cb3e54 b00000 r1 500000 d60000 1f0000 690000 220000 200000 e70000 ef0000
r2 5e1c1c 500000 82b636 690000 74dab4 c10000 c56e3c a50000 r1 750000 500000 d60000 c70000 200000 e70000 e90000 450000
r2 87d93e 4b0000 5c6951 690000 a7b73c c10000 c4bbec a70000 r1 b00000 750000 500000 ef0000 e70000 e90000 fb0000 a70000
r2 973398 750000 57c300 c70000 cf7d3c c20000 c25ac1 770000 r1 110000 b00000 750000 450000 e90000 fb0000 150000 a50000
r2 85d625 9f0000 5d9b75 b00000 c70679 c70000 bd8417 810000 r1 680000 110000 b00000 a70000 fb0000 150000 cf0000 e80000
r2 80fa91 900000 876c18 a50000 c4a7ee c20000 a7c110 810000 r1 770000 680000 110000 a50000 150000 cf0000 120000 810000
r2 857cfd 880000 97aa15 a70000 c1a554 b60000 bb226f a60000 r1 b30000 770000 680000 e80000 cf0000 120000 210000 c90000
r2 8ce52b 770000 87d771 770000 be92ac 830000 b6b3ab a60000 r1 110000 b30000 770000 810000 120000 210000 830000 fd0000
r2 85e929 750000 80f8c4 810000 ae3af4 d10000 8d62b5 900000 r1 900000 110000 b30000 c90000 210000 830000 d80000 a60000
r2 7ba0f6 590000 81004e 810000 bf764f 830000 51f215 740000 r1 ca0000 900000 110000 fd0000 830000 d80000 740000 ce0000
r2 95a3df 780000 5c32be 240000 62adf2 660000 8b61e6 820000 r1 3e0000 eb0000 780000 3e0000 660000 bf0000 370000 b60000
r2 928b7a 870000 80eb00 780000 926ea2 bf0000 7415b6 870000 r1 870000 3e0000 eb0000 ac0000 bf0000 370000 c40000 210000
r2 952338 870000 8f1d87 780000 aa73d9 600000 60c60b 820000 r1 bf0000 870000 3e0000 b60000 370000 c40000 600000 820000
r2 98c83b 8d0000 9159d3 ac0000 8d0dfa 770000 5be9fa 8f0000 r1 7c0000 bf0000 870000 210000 c40000 600000 a50000 8f0000
r2 8ffee0 9f0000 8fe3d5 820000 76d326 410000 5455e0 6c0000 r1 9f0000 7c0000 bf0000 820000 600000 a50000 3e0000 5c0000
r2 8ffee0 900000 94efc2 870000 64abcb 5e0000 55831a b80000 r1 ec0000 9f0000 7c0000 8f0000 a50000 3e0000 b90000 710000
r2 804897 900000 98c83b 820000 6006ca 3e0000 66a8aa 6c0000 r1 440000 ec0000 9f0000 5c0000 3e0000 b90000 6c0000 080000
r2 6a100d 900000 8ffee0 8f0000 58190b 560000 82eafc 880000 r1 e40000 440000 ec0000 710000 b90000 6c0000 b80000 eb0000
r2 69e421 960000 8ffee0 6c0000 596dc4 6c0000 7ccdb3 2c0000 r1 4b0000 e40000 440000 080000 6c0000 b80000 880000 050000
r2 7b1e2c 960000 859cf2 b80000 6838e0 9b0000 70c88b 630000 r1 100000 4b0000 e40000 eb0000 b80000 880000 9b0000 010000
r2 973565 950000 76ee31 6c0000 81021b 9b0000 5d86a4 770000 r1 9c0000 100000 4b0000 050000 880000 9b0000 170000 2c0000
r2 a0032d 950000 76b014 880000 704bfb 950000 6606be 9d0000 r1 630000 9c0000 100000 010000 9b0000 170000 b80000 9d0000
r2 94395b 9c0000 82b29c 2c0000 60c121 530000 67e258 690000 r1 ee0000 630000 9c0000 2c0000 170000 b80000 770000 390000
r2 88c638 b20000 9768db 630000 56905f 770000 641c10 b20000 r1 b20000 ee0000 630000 9d0000 b80000 770000 e90000 550000
r2 86e04d b20000 a18132 770000 652c72 630000 708bbe 690000 r1 4a0000 b20000 ee0000 390000 770000 e90000 690000 1f0000
r2 5e2eca a90000 9cf17f 9d0000 667a1e 690000 a565a2 750000 r1 db0000 4a0000 b20000 550000 e90000 690000 c70000 d60000
r2 4c32de 8e0000 93c18e 690000 631d62 7f0000 cc64d7 500000 r1 0a0000 db0000 4a0000 1f0000 690000 c70000 ef0000 500000
r2 5fc8ad 4b0000 8d97f8 b20000 6e55ac c70000 bd1284 750000 r1 0f0000 0a0000 db0000 d60000 c70000 ef0000 450000 750000
r2 8c3748 480000 640f1f 690000 a3d56c e70000 b7ea92 a50000 r1 340000 0f0000 0a0000 500000 ef0000 450000 a70000 b00000
r2 9d960b 8d0000 4b7ba4 750000 c6ddaa b70000 a9f555 810000 r1 900000 340000 0f0000 750000 450000 a70000 a50000 110000
r2 903740 9f0000 613014 500000 b75ad7 ce0000 a4d887 810000 r1 ef0000 900000 340000 b00000 a70000 a50000 e80000 680000
r2 762b00 ac0000 8ea0d0 750000 b2b7a3 b60000 a4a6de 810000 r1 2a0000 ef0000 900000 110000 a50000 e80000 810000 770000
r2 68a11c 750000 9f9367 a50000 a0dad9 c90000 b4af98 a60000 r1 750000 2a0000 ef0000 680000 e80000 810000 c90000 b30000
r2 629aee 530000 91ae11 810000 9921e0 b60000 bfda1e a60000 r1 ff0000 750000 2a0000 770000 810000 c90000 fd0000 110000
r2 677b6c 590000 71b33b 810000 9a355f d80000 a2207e 900000 r1 590000 ff0000 750000 b30000 c90000 fd0000 a60000 900000
r2 70619f 590000 630574 810000 abe4ed ce0000 6efb32 770000 r1 540000 590000 ff0000 110000 fd0000 a60000 ce0000 ca0000
r2 92e51f 790000 5a7ff3 3e0000 61d200 b60000 920b50 a00000 r1 dc0000 4b0000 f30000 780000 3e0000 ac0000 b60000 3e0000
r2 94fd86 a00000 6fa915 780000 8ff606 b60000 808a4e 8f0000 r1 a00000 dc0000 4b0000 eb0000 ac0000 b60000 210000 870000
r2 95f917 a90000 849e44 ac0000 a3851e 770000 772fe8 9f0000 r1 ce0000 a00000 dc0000 3e0000 b60000 210000 820000 bf0000
r2 93e66d a00000 97d2e4 a00000 92706f 820000 771143 900000 r1 a50000 ce0000 a00000 870000 210000 820000 8f0000 7c0000
r2 89f2f5 8d0000 99c1ff a00000 81d310 600000 6baa6d 900000 r1 a90000 a50000 ce0000 bf0000 820000 8f0000 5c0000 9f0000
r2 8327c9 8d0000 969a86 8f0000 7af5b3 710000 791946 900000 r1 900000 a90000 a50000 7c0000 8f0000 5c0000 710000 ec0000
r2 8af593 710000 91e0b4 9f0000 7c7faf 560000 790938 4b0000 r1 ab0000 900000 a90000 9f0000 5c0000 710000 080000 440000
r2 9891a8 710000 8771d5 900000 70023d 6c0000 7c65f4 4b0000 r1 140000 ab0000 900000 ec0000 710000 080000 eb0000 e40000
r2 99646a 960000 7dd635 900000 824d00 6c0000 521ae4 4b0000 r1 960000 140000 ab0000 440000 080000 eb0000 050000 4b0000
r2 96c83f a50000 87d7ee 900000 7e6fc4 880000 419423 930000 r1 f20000 960000 140000 e40000 eb0000 050000 010000 100000
r2 9888ce 960000 99a287 4b0000 7c65f4 2c0000 56b85b 9c0000 r1 930000 f20000 960000 4b0000 050000 010000 2c0000 9c0000
r2 9f7e19 9e0000 9af890 4b0000 521ae4 440000 7491f0 9d0000 r1 fe0000 930000 f20000 100000 010000 2c0000 9d0000 630000
r2 a5efa0 930000 9785b3 4b0000 44b1c8 470000 6e73d4 550000 r1 de0000 fe0000 930000 9c0000 2c0000 9d0000 390000 ee0000
r2 9e6a1d 9e0000 98cca8 930000 5dbf5a 770000 75db2f 920000 r1 120000 de0000 fe0000 630000 9d0000 390000 550000 b20000
r2 94c676 880000 9d2ab2 9c0000 7bcce2 550000 75857a 500000 r1 a90000 120000 de0000 ee0000 390000 550000 1f0000 4a0000
r2 777acf 880000 a0f0fa 9d0000 7329b6 690000 8c29da 500000 r1 920000 a90000 120000 b20000 550000 1f0000 d60000 db0000
r2 5f0e56 880000 97d91e 550000 7e9d56 690000 9428f7 4b0000 r1 480000 920000 a90000 4a0000 1f0000 d60000 500000 0a0000
r2 77e482 720000 910835 920000 7ab573 c70000 8d6f29 750000 r1 4b0000 480000 920000 db0000 d60000 500000 750000 0f0000
r2 98173b 8d0000 79a5e4 500000 83ebf4 b00000 9d7226 9f0000 r1 9f0000 4b0000 480000 0a0000 500000 750000 b00000 340000
r2 a46137 9c0000 67e108 500000 84af25 a50000 8cf60c 900000 r1 ac0000 9f0000 4b0000 0f0000 750000 b00000 110000 900000
r2 903cfd 9f0000 7fe4c8 4b0000 81c9b9 a70000 7e91dc 880000 r1 cf0000 ac0000 9f0000 340000 b00000 110000 680000 ef0000
r2 5fe09b ac0000 999930 750000 99d580 770000 80fefe 770000 r1 b70000 cf0000 ac0000 900000 110000 680000 770000 2a0000
r2 554fa4 580000 a46137 9f0000 8dd2f8 810000 96ab67 750000 r1 880000 b70000 cf0000 ef0000 680000 770000 b30000 750000
r2 5944f5 530000 8e2d70 900000 7f47c6 810000 a5feb4 590000 r1 290000 880000 b70000 2a0000 770000 b30000 110000 ff0000
r2 6b1f1f 580000 5cf66c 880000 80fefe a60000 991ba6 770000 r1 470000 290000 880000 750000 b30000 110000 900000 590000
r2 747fbf 5c0000 553d73 770000 96ab67 a60000 80526b 600000 r1 600000 470000 290000 ff0000 110000 900000 ca0000 540000
r2 a69843 b50000 52e939 500000 5b830e 780000 989ccc 870000 r1 1c0000 df0000 5f0000 f30000 780000 eb0000 3e0000 dc0000
r2 977c5c c60000 813ee8 780000 89d6f0 ac0000 8c0355 8d0000 r1 620000 1c0000 df0000 4b0000 eb0000 3e0000 870000 a00000
r2 8fc99d 840000 a6f55b 780000 9ef498 820000 8c79d2 9f0000 r1 740000 620000 1c0000 dc0000 3e0000 870000 bf0000 ce0000
r2 810855 840000 a7c8f0 870000 9ac66a 870000 8ed446 900000 r1 8d0000 740000 620000 a00000 870000 bf0000 7c0000 a50000
r2 6de809 840000 91c6f9 870000 8ef2eb 820000 836663 900000 r1 500000 8d0000 740000 ce0000 bf0000 7c0000 9f0000 a90000
r2 68fd61 540000 8c5570 8d0000 8ff589 8f0000 94fc8c 900000 r1 400000 500000 8d0000 a50000 7c0000 9f0000 ec0000 900000
r2 84c863 500000 7c13d9 9f0000 90fd8e 6c0000 7c9b37 960000 r1 130000 400000 500000 a90000 9f0000 ec0000 440000 ab0000
r2 a46771 710000 65d515 900000 8716e0 b80000 67ef9f 960000 r1 a50000 130000 400000 900000 ec0000 440000 e40000 140000
r2 a14782 b00000 65ac46 900000 938638 6c0000 4f292b 950000 r1 c50000 a50000 130000 ab0000 440000 e40000 4b0000 960000
r2 920833 b00000 86a15d 900000 767274 880000 5d2e4f 950000 r1 950000 c50000 a50000 140000 e40000 4b0000 100000 f20000
r2 8a5814 950000 a7cc8a 960000 5f75bf 2c0000 7feccf 9c0000 r1 340000 950000 c50000 960000 4b0000 100000 9c0000 930000
r2 8a4493 750000 a2505a 960000 4df123 630000 939a8c b20000 r1 9e0000 340000 950000 f20000 100000 9c0000 630000 fe0000
r2 8c6407 750000 8f049f 950000 64354e 770000 79aebe b20000 r1 450000 9e0000 340000 930000 9c0000 630000 ee0000 de0000
r2 8edbd0 7b0000 841763 950000 870e06 9d0000 888ffb a90000 r1 b50000 450000 9e0000 fe0000 630000 ee0000 b20000 120000
r2 92bb00 880000 84c3f6 9c0000 963ba1 690000 7bad6a 8e0000 r1 c20000 b50000 450000 de0000 ee0000 b20000 4a0000 a90000
r2 8524a8 b00000 88df76 b20000 77ac22 b20000 62c26d 4b0000 r1 300000 c20000 b50000 120000 b20000 4a0000 db0000 920000
r2 852caf 8e0000 91b378 b20000 83ecc7 690000 57c300 480000 r1 8e0000 300000 c20000 a90000 4a0000 db0000 0a0000 480000
r2 995e30 8e0000 972d5e a90000 76e407 750000 64d02d 8d0000 r1 8d0000 8e0000 300000 920000 db0000 0a0000 0f0000 4b0000
r2 a1a8b1 940000 87bc66 8e0000 5d439d 500000 8fa858 9f0000 r1 330000 8d0000 8e0000 480000 0a0000 0f0000 340000 9f0000
r2 93fc38 b60000 887c7a 4b0000 54a144 750000 92846d ac0000 r1 bd0000 330000 8d0000 4b0000 0f0000 340000 900000 ac0000
r2 74ef08 940000 9beb47 480000 647538 a50000 85449d 750000 r1 370000 bd0000 330000 9f0000 340000 900000 ef0000 cf0000
r2 55922e 5c0000 a37d94 8d0000 8f0df6 810000 7fc550 530000 r1 530000 370000 bd0000 ac0000 900000 ef0000 2a0000 b70000
r2 56f7c8 530000 8d31df 9f0000 93993c 810000 8910a2 590000 r1 100000 530000 370000 cf0000 ef0000 2a0000 750000 880000
r2 64bf4c 580000 6c89a3 ac0000 870999 810000 8ae7cf 590000 r1 210000 100000 530000 b70000 2a0000 750000 ff0000 290000
r2 7a7756 5c0000 556c7c 750000 7f4359 a60000 85d4d5 830000 r1 cd0000 210000 100000 880000 750000 ff0000 590000 470000
r2 737837 970000 57c133 530000 836ded a60000 777b4c 600000 r1 970000 cd0000 210000 290000 ff0000 590000 540000 600000
r2 a26848 a40000 509405 500000 645710 ac0000 95a3df a90000 r1 d70000 4e0000 790000 5f0000 f30000 4b0000 dc0000 1c0000
r2 8038b0 a40000 8db93d 5f0000 849cf4 a00000 914335 a00000 r1 f10000 d70000 4e0000 df0000 4b0000 dc0000 a00000 620000
r2 7ea87a 840000 adf3fd 790000 8fc530 a00000 98065a 8d0000 r1 a90000 f10000 d70000 1c0000 dc0000 a00000 ce0000 740000
r2 7f3668 6e0000 9efd72 a00000 9159d3 8f0000 963567 8d0000 r1 540000 a90000 f10000 620000 a00000 ce0000 a50000 8d0000
r2 7b4044 840000 7ea87a a90000 8f48f6 9f0000 8ffee0 710000 r1 160000 540000 a90000 740000 ce0000 a50000 a90000 500000
r2 842287 ac0000 7c7268 a00000 97e1f8 900000 8ffee0 710000 r1 fc0000 160000 540000 8d0000 a50000 a90000 900000 400000
r2 9a6078 c20000 857740 8d0000 963567 900000 79c656 960000 r1 710000 fc0000 160000 500000 a90000 900000 ab0000 130000
r2 af2304 b00000 8c325e 8d0000 8ffee0 900000 6a100d a50000 r1 500000 710000 fc0000 400000 900000 ab0000 140000 a50000
r2 9e1b9c b00000 9411dc 710000 8ffee0 4b0000 69d1f0 960000 r1 b10000 500000 710000 130000 ab0000 140000 960000 c50000
r2 773a12 ab0000 a0b57d 710000 81501f 4b0000 825ac4 9e0000 r1 f20000 b10000 500000 a50000 140000 960000 f20000 950000
r2 689f4f 750000 aec80f 960000 76ee31 4b0000 989c4f 930000 r1 420000 f20000 b10000 c50000 960000 f20000 930000 340000
r2 76cb9c 420000 9b54d5 a50000 769659 930000 a1ad1e 9e0000 r1 cc0000 420000 f20000 950000 f20000 930000 fe0000 9e0000
r2 7d2e0f 750000 7062ef 960000 87d064 9c0000 8cfcc3 880000 r1 7b0000 cc0000 420000 340000 930000 fe0000 de0000 450000
r2 8a99cb 770000 637f0e 9e0000 98c0b1 9d0000 8e440e 880000 r1 020000 7b0000 cc0000 9e0000 fe0000 de0000 120000 b50000
r2 8dd27b 7b0000 7682d8 930000 a3c975 550000 7e52ec 880000 r1 880000 020000 7b0000 450000 de0000 120000 a90000 c20000
r2 8265e8 710000 7bdaa6 9e0000 97d3b7 920000 596bf7 720000 r1 260000 880000 020000 b50000 120000 a90000 920000 300000
r2 89afee 720000 84d13d 880000 972fa8 500000 4b7ba4 8d0000 r1 720000 260000 880000 c20000 a90000 920000 480000 8e0000
r2 9d9e12 720000 85801a 880000 86309d 500000 68e890 9c0000 r1 9c0000 720000 260000 300000 920000 480000 4b0000 8d0000
r2 9fe338 940000 7d9818 880000 5d532e 4b0000 91b768 9f0000 r1 940000 9c0000 720000 8e0000 480000 4b0000 9f0000 330000
r2 7c6ece 9c0000 86df7a 720000 4ad37e 750000 9d0093 ac0000 r1 b70000 940000 9c0000 8d0000 4b0000 9f0000 ac0000 bd0000
r2 5ec8af 8a0000 9bc518 8d0000 6b1b85 9f0000 8b80e1 580000 r1 5c0000 b70000 940000 330000 9f0000 ac0000 cf0000 370000
r2 662c70 680000 9c9050 9c0000 936c00 900000 720b13 530000 r1 240000 5c0000 b70000 bd0000 ac0000 cf0000 b70000 530000
r2 75f63a 680000 7c47cc 9f0000 9fd107 880000 68dacc 580000 r1 580000 240000 5c0000 370000 cf0000 b70000 880000 100000
r2 839739 9e0000 617b78 ac0000 8b955c 770000 5fca7a 5c0000 r1 c20000 580000 240000 530000 b70000 880000 290000 210000
r2 8676c1 9e0000 6d422d 580000 6d1324 750000 6d7b60 830000 r1 5c0000 c20000 580000 100000 880000 290000 470000 cd0000
r2 5f50e0 920000 81affe 530000 637b74 590000 6b951f 600000 r1 5a0000 5c0000 c20000 210000 290000 470000 600000 970000
r2 7fa6ab a40000 5f78dc 340000 5ed990 780000 9388d8 840000 r1 c60000 e80000 b50000 790000 5f0000 df0000 1c0000 d70000
r2 70e079 5f0000 998fd9 790000 724613 870000 94f42f 840000 r1 1e0000 c60000 e80000 4e0000 df0000 1c0000 620000 f10000
r2 7a750c 5f0000 9340e7 b50000 899aa0 870000 966e9a 840000 r1 840000 1e0000 c60000 d70000 1c0000 620000 740000 a90000
r2 9b5b8c 680000 76162f c60000 98ba77 8d0000 926478 540000 r1 ac0000 840000 1e0000 f10000 620000 740000 8d0000 540000
r2 b51b6e a00000 6cbb4c 840000 994792 9f0000 87f599 500000 r1 c20000 ac0000 840000 a90000 740000 8d0000 500000 160000
r2 ba89da ac0000 7bd806 840000 95f917 900000 8327c9 710000 r1 2a0000 c20000 ac0000 540000 8d0000 500000 400000 fc0000
r2 affea0 c20000 9e2c00 840000 90cfd5 900000 8e310a b00000 r1 bf0000 2a0000 c20000 160000 500000 400000 130000 710000
r2 adec73 b00000 b51b6e 540000 84a161 900000 99a287 b00000 r1 b00000 bf0000 2a0000 fc0000 400000 130000 a50000 500000
r2 93f114 b00000 ba89da 500000 7dd635 960000 9839d0 950000 r1 b80000 b00000 bf0000 710000 130000 a50000 c50000 b10000
r2 5db363 ab0000 affea0 710000 8bfd1b 960000 9759c7 750000 r1 130000 b80000 b00000 500000 a50000 c50000 950000 f20000
r2 5281d0 710000 adec73 b00000 9b247c 950000 9874d0 750000 r1 750000 130000 b80000 b10000 c50000 950000 340000 420000
r2 70abb3 3b0000 93a850 b00000 99646a 950000 a27c46 7b0000 r1 3b0000 750000 130000 f20000 950000 340000 9e0000 cc0000
r2 7682d8 640000 5ccd20 950000 98538b 9c0000 a45f6a 880000 r1 770000 3b0000 750000 420000 340000 9e0000 450000 7b0000
r2 75e23c 710000 509872 750000 9830f6 b20000 9d828a b00000 r1 eb0000 770000 3b0000 cc0000 9e0000 450000 b50000 020000
r2 6cc743 770000 6e8922 750000 9fd5f1 b20000 920fbd 8e0000 r1 b00000 eb0000 770000 7b0000 450000 b50000 c20000 880000
r2 67abc5 710000 759fb2 7b0000 9ebae8 a90000 6f2ea8 8e0000 r1 ca0000 b00000 eb0000 020000 b50000 c20000 300000 260000
r2 712230 570000 757b50 880000 973565 8e0000 60ac50 940000 r1 d30000 ca0000 b00000 880000 c20000 300000 8e0000 720000
r2 8e2ec0 5c0000 6adc18 b00000 8f1d0a 4b0000 7fe4c8 b60000 r1 f00000 d30000 ca0000 260000 300000 8e0000 8d0000 9c0000
r2 8f5a54 5c0000 6364d6 8e0000 72acff 480000 9a1cf4 940000 r1 ce0000 f00000 d30000 720000 8e0000 8d0000 330000 940000
r2 6ba823 b60000 6af166 8e0000 6a612e 8d0000 a69c33 5c0000 r1 b60000 ce0000 f00000 9c0000 8d0000 330000 bd0000 b70000
r2 67ff30 470000 8a66d2 940000 864df2 9f0000 84bdbc 530000 r1 200000 b60000 ce0000 940000 330000 bd0000 370000 5c0000
r2 7e5d16 680000 8d347f b60000 9b2dd3 ac0000 5c1ad0 580000 r1 6e0000 200000 b60000 b70000 bd0000 370000 530000 240000
r2 9eae74 680000 64ec32 940000 a69c33 750000 5644fb 5c0000 r1 b00000 6e0000 200000 5c0000 370000 530000 100000 580000
r2 9cbd8c 9e0000 67ff30 5c0000 81d38d 530000 598db9 970000 r1 f00000 b00000 6e0000 240000 530000 100000 210000 c20000
r2 79e0e4 a20000 7e5d16 530000 5a0b43 590000 721d44 830000 r1 050000 f00000 b00000 580000 100000 210000 cd0000 5c0000
r2 3d0ccd a20000 9ef738 580000 562b40 590000 6e7e7b 5a0000 r1 f80000 050000 f00000 c20000 210000 cd0000 970000 5a0000
r2 62b993 5f0000 6755ba 340000 5ae97f 790000 a2cf34 840000 r1 5f0000 a40000 410000 b50000 790000 4e0000 d70000 c60000
r2 65f020 680000 8f7a9f 790000 891fb6 a00000 9694c9 6e0000 r1 5b0000 5f0000 a40000 e80000 4e0000 d70000 f10000 1e0000
r2 851bce 680000 71ec18 a40000 ab703d a90000 8de0bc 840000 r1 6e0000 5b0000 5f0000 c60000 d70000 f10000 a90000 840000
r2 adad06 6e0000 6444df a40000 a1ca73 a00000 7d9f25 ac0000 r1 020000 6e0000 5b0000 1e0000 f10000 a90000 540000 ac0000
r2 bc474c ba0000 6744d9 840000 912340 8d0000 6aced1 c20000 r1 d80000 020000 6e0000 840000 a90000 540000 160000 c20000
r2 b8d78c ba0000 878f2a 6e0000 8afbcd 8d0000 6b55b2 b00000 r1 f10000 d80000 020000 ac0000 540000 160000 fc0000 2a0000
r2 9eab57 d80000 b148b2 840000 7740c9 710000 8cfa79 b00000 r1 e10000 f10000 d80000 c20000 160000 fc0000 710000 bf0000
r2 940c9c 870000 bf3fbc ac0000 6370cd 710000 a5e966 ab0000 r1 0a0000 e10000 f10000 2a0000 fc0000 710000 500000 b00000
r2 77a4ee 850000 b823c5 c20000 68fd61 960000 9dda62 750000 r1 ab0000 0a0000 e10000 bf0000 710000 500000 b10000 b80000
r2 512660 510000 977e29 b00000 8f9777 a50000 908feb 420000 r1 150000 ab0000 0a0000 b00000 500000 b10000 f20000 130000
r2 43b881 510000 8954f9 b00000 a8dd69 960000 893d0b 750000 r1 310000 150000 ab0000 b80000 b10000 f20000 420000 750000
r2 5ee6d7 310000 6c5310 ab0000 9e88c2 9e0000 8bccc2 770000 r1 420000 310000 150000 130000 f20000 420000 cc0000 3b0000
r2 6d1157 420000 4d3916 750000 8c5ec7 930000 8b1a72 7b0000 r1 7d0000 420000 310000 750000 420000 cc0000 7b0000 770000
r2 6a9521 640000 404cb1 420000 834f48 9e0000 91b378 710000 r1 710000 7d0000 420000 3b0000 cc0000 7b0000 020000 eb0000
r2 55f4ad 640000 5a8f84 750000 862673 880000 90507e 720000 r1 520000 710000 7d0000 770000 7b0000 020000 880000 b00000
r2 4bd61c 520000 6a6935 770000 889dbf 880000 82ee96 720000 r1 000000 520000 710000 eb0000 020000 880000 260000 ca0000
r2 59ed1b 240000 667851 7b0000 95b8b0 880000 88508e 940000 r1 570000 000000 520000 b00000 880000 260000 720000 d30000
r2 6d048d 570000 4f3745 710000 93c288 720000 9d4aa7 9c0000 r1 380000 570000 000000 ca0000 260000 720000 9c0000 f00000
r2 6d161a 570000 465ae6 720000 862c30 8d0000 9f8b60 8a0000 r1 470000 380000 570000 d30000 720000 9c0000 940000 ce0000
r2 54aa9b 470000 59117f 720000 8b0207 9c0000 914fff 680000 r1 450000 470000 380000 f00000 9c0000 940000 b70000 b60000
r2 695e90 470000 64a0a7 940000 a066fc 9f0000 6bd9f3 680000 r1 8a0000 450000 470000 ce0000 940000 b70000 5c0000 200000
r2 7b5442 680000 61ee05 9c0000 a04951 ac0000 556c7c 9e0000 r1 680000 8a0000 450000 b60000 b70000 5c0000 240000 6e0000
r2 95dedf 700000 54aa9b 8a0000 887d74 580000 57c133 9e0000 r1 9e0000 680000 8a0000 200000 5c0000 240000 580000 b00000
r2 9b5e2c 810000 69f018 680000 65a9fc 530000 695783 920000 r1 a20000 9e0000 680000 6e0000 240000 580000 c20000 f00000
r2 7f28a4 920000 7a128d 680000 55922e 580000 7cf6ff 5a0000 r1 920000 a20000 9e0000 b00000 580000 c20000 5c0000 050000
r2 40c968 920000 91d1a0 9e0000 588314 5c0000 6d09cd 270000 r1 270000 920000 a20000 f00000 c20000 5c0000 5a0000 f80000
r2 7eddbd 990000 752ef2 410000 5c6aa1 b50000 997ff2 5f0000 r1 190000 1d0000 d30000 410000 b50000 e80000 c60000 5f0000
r2 8296be 990000 882e76 a40000 964f22 c60000 7ea87a 680000 r1 680000 190000 1d0000 a40000 e80000 c60000 1e0000 5b0000
r2 952582 a80000 828410 a40000 af293e 840000 8038b0 a00000 r1 530000 680000 190000 5f0000 c60000 1e0000 840000 6e0000
r2 aaef96 a00000 8856c8 5f0000 971570 840000 7d3b00 ac0000 r1 a00000 530000 680000 5b0000 1e0000 840000 ac0000 020000
r2 abce4f a00000 8c9310 5f0000 7c7268 840000 7c698e c20000 r1 dc0000 a00000 530000 6e0000 840000 ac0000 c20000 d80000
r2 a1f638 870000 98530e 680000 7ea87a 540000 862c30 b00000 r1 870000 dc0000 a00000 020000 ac0000 c20000 2a0000 f10000
r2 819086 850000 a4b2d5 a00000 861348 500000 a0b57d b00000 r1 850000 870000 dc0000 d80000 c20000 2a0000 bf0000 e10000
r2 69a26a 850000 a0c82b ac0000 8e1fac 710000 aec80f ab0000 r1 b00000 850000 870000 f10000 2a0000 bf0000 b00000 0a0000
r2 55cd2e 6d0000 997a35 c20000 949b07 b00000 978e8d 710000 r1 060000 b00000 850000 e10000 bf0000 b00000 b80000 ab0000
r2 54d4ba 510000 7fa878 b00000 a52f8c b00000 7062ef 3b0000 r1 f50000 060000 b00000 0a0000 b00000 b80000 130000 150000
r2 4c6e5b 6d0000 6738e2 b00000 ae4768 950000 6c3f12 640000 r1 710000 f50000 060000 ab0000 b80000 130000 750000 310000
r2 585488 6d0000 57ca8a ab0000 93fc38 750000 778a60 710000 r1 090000 710000 f50000 150000 130000 750000 3b0000 420000
r2 64aee8 640000 5be8aa 710000 68fc8e 750000 7ec552 770000 r1 640000 090000 710000 310000 750000 3b0000 770000 7d0000
r2 6433fe 640000 54e0b1 3b0000 689f4f 7b0000 8de919 710000 r1 810000 640000 090000 420000 3b0000 770000 eb0000 710000
r2 486829 680000 5bbf5e 640000 772374 880000 8a79d6 570000 r1 240000 810000 640000 7d0000 770000 eb0000 b00000 520000
r2 39fb1f 790000 64f7ac 710000 7d2e0f b00000 8265e8 5c0000 r1 210000 240000 810000 710000 eb0000 b00000 ca0000 000000
r2 59117f 240000 676061 770000 86a797 8e0000 8cb4d2 5c0000 r1 5c0000 210000 240000 520000 b00000 ca0000 d30000 570000
r2 5d1417 5c0000 4c53a6 710000 832f53 8e0000 a19a70 b60000 r1 c00000 5c0000 210000 000000 ca0000 d30000 f00000 380000
r2 686939 5c0000 3a5614 570000 7d9818 940000 9b30f0 470000 r1 0f0000 c00000 5c0000 570000 d30000 f00000 ce0000 470000
r2 6e4d4f 8a0000 59ed1b 5c0000 8ab776 b60000 746364 680000 r1 ef0000 0f0000 c00000 380000 f00000 ce0000 b60000 450000
